version,alertid,impact,Alert version,date,time,sessionduration,ident,name,spoofed,category,address,Address category,Address address,Service name
0.1,145,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.142,icmp-echo-request
0.1,146,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.143,icmp-echo-request
0.1,147,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.144,icmp-echo-request
0.1,148,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.145,icmp-echo-request
0.1,149,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.146,icmp-echo-request
0.1,150,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.147,icmp-echo-request
0.1,151,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.148,icmp-echo-request
0.1,152,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.149,icmp-echo-request
0.1,153,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.150,icmp-echo-request
0.1,154,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.151,icmp-echo-request
0.1,155,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.152,icmp-echo-request
0.1,156,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.153,icmp-echo-request
0.1,157,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.154,icmp-echo-request
0.1,158,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.155,icmp-echo-request
0.1,159,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.156,icmp-echo-request
0.1,160,unknown,1,03/07/2000,09:51:39,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.157,icmp-echo-request
0.1,161,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.158,icmp-echo-request
0.1,162,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.159,icmp-echo-request
0.1,163,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.160,icmp-echo-request
0.1,164,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.161,icmp-echo-request
0.1,165,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.162,icmp-echo-request
0.1,166,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.163,icmp-echo-request
0.1,167,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.164,icmp-echo-request
0.1,168,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.165,icmp-echo-request
0.1,169,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.166,icmp-echo-request
0.1,170,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.167,icmp-echo-request
0.1,171,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.168,icmp-echo-request
0.1,172,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.169,icmp-echo-request
0.1,173,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.170,icmp-echo-request
0.1,174,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.171,icmp-echo-request
0.1,175,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.172,icmp-echo-request
0.1,176,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.173,icmp-echo-request
0.1,177,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.174,icmp-echo-request
0.1,178,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.175,icmp-echo-request
0.1,179,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.176,icmp-echo-request
0.1,180,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.177,icmp-echo-request
0.1,181,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.178,icmp-echo-request
0.1,182,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.179,icmp-echo-request
0.1,183,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.180,icmp-echo-request
0.1,184,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.181,icmp-echo-request
0.1,185,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.182,icmp-echo-request
0.1,186,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.183,icmp-echo-request
0.1,187,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.184,icmp-echo-request
0.1,188,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.185,icmp-echo-request
0.1,189,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.186,icmp-echo-request
0.1,190,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.187,icmp-echo-request
0.1,191,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.188,icmp-echo-request
0.1,192,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.189,icmp-echo-request
0.1,193,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.190,icmp-echo-request
0.1,194,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.191,icmp-echo-request
0.1,195,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.192,icmp-echo-request
0.1,196,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.193,icmp-echo-request
0.1,197,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.194,icmp-echo-request
0.1,198,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.195,icmp-echo-request
0.1,199,unknown,1,03/07/2000,09:51:40,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.196,icmp-echo-request
0.1,200,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.197,icmp-echo-request
0.1,201,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.198,icmp-echo-request
0.1,202,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.199,icmp-echo-request
0.1,203,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.200,icmp-echo-request
0.1,204,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.201,icmp-echo-request
0.1,205,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.202,icmp-echo-request
0.1,206,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.203,icmp-echo-request
0.1,207,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.204,icmp-echo-request
0.1,208,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.205,icmp-echo-request
0.1,209,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.206,icmp-echo-request
0.1,210,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.207,icmp-echo-request
0.1,211,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.208,icmp-echo-request
0.1,212,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.209,icmp-echo-request
0.1,213,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.210,icmp-echo-request
0.1,214,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.211,icmp-echo-request
0.1,215,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.212,icmp-echo-request
0.1,216,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.213,icmp-echo-request
0.1,217,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.214,icmp-echo-request
0.1,218,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.215,icmp-echo-request
0.1,219,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.216,icmp-echo-request
0.1,220,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.217,icmp-echo-request
0.1,221,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.218,icmp-echo-request
0.1,222,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.219,icmp-echo-request
0.1,223,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.220,icmp-echo-request
0.1,224,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.221,icmp-echo-request
0.1,225,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.222,icmp-echo-request
0.1,226,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.223,icmp-echo-request
0.1,227,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.224,icmp-echo-request
0.1,228,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.225,icmp-echo-request
0.1,229,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.226,icmp-echo-request
0.1,230,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.227,icmp-echo-request
0.1,231,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.228,icmp-echo-request
0.1,232,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.229,icmp-echo-request
0.1,233,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.230,icmp-echo-request
0.1,234,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.231,icmp-echo-request
0.1,235,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.232,icmp-echo-request
0.1,236,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.233,icmp-echo-request
0.1,237,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.234,icmp-echo-request
0.1,238,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.235,icmp-echo-request
0.1,239,unknown,1,03/07/2000,09:51:41,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.236,icmp-echo-request
0.1,240,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.237,icmp-echo-request
0.1,241,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.238,icmp-echo-request
0.1,242,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.239,icmp-echo-request
0.1,243,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.240,icmp-echo-request
0.1,244,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.241,icmp-echo-request
0.1,245,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.242,icmp-echo-request
0.1,246,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.243,icmp-echo-request
0.1,247,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.244,icmp-echo-request
0.1,248,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.245,icmp-echo-request
0.1,249,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.246,icmp-echo-request
0.1,250,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.247,icmp-echo-request
0.1,251,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.248,icmp-echo-request
0.1,252,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.249,icmp-echo-request
0.1,253,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.250,icmp-echo-request
0.1,254,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.251,icmp-echo-request
0.1,255,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.252,icmp-echo-request
0.1,256,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.253,icmp-echo-request
0.1,257,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.115.254,icmp-echo-request
0.1,258,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.114.2,icmp-echo-request
0.1,259,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.114.2,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,260,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.114.10,icmp-echo-request
0.1,261,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.114.10,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,262,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.114.20,icmp-echo-request
0.1,263,unknown,1,03/07/2000,09:51:42,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.114.20,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,264,unknown,1,03/07/2000,09:51:43,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.114.30,icmp-echo-request
0.1,265,unknown,1,03/07/2000,09:51:43,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.114.30,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,266,unknown,1,03/07/2000,09:51:43,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.114.50,icmp-echo-request
0.1,267,unknown,1,03/07/2000,09:51:43,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.114.50,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,268,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.1,icmp-echo-request
0.1,269,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,172.16.113.1,ipv4-addr,202.77.162.213,icmp-echo-reply
0.1,270,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.2,icmp-echo-request
0.1,271,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.3,icmp-echo-request
0.1,272,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.4,icmp-echo-request
0.1,273,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.5,icmp-echo-request
0.1,274,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.6,icmp-echo-request
0.1,275,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.7,icmp-echo-request
0.1,276,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.8,icmp-echo-request
0.1,277,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.9,icmp-echo-request
0.1,278,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.10,icmp-echo-request
0.1,279,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.11,icmp-echo-request
0.1,280,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.12,icmp-echo-request
0.1,281,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.13,icmp-echo-request
0.1,282,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.14,icmp-echo-request
0.1,283,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.15,icmp-echo-request
0.1,284,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.16,icmp-echo-request
0.1,285,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.17,icmp-echo-request
0.1,286,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.18,icmp-echo-request
0.1,287,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.19,icmp-echo-request
0.1,288,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.20,icmp-echo-request
0.1,289,unknown,1,03/07/2000,09:51:49,00:00:00,tcpdump_dmz,tcpdump_dmz,unknown,ipv4-addr,202.77.162.213,ipv4-addr,172.16.113.21,icmp-echo-request
